property,synsetId,synsetName,mean,normVar,n,minValue,maxValue
Weight,n03340723,finder,0.42,0.0,1.0,0.419999158,0.419999158
Weight,n03916031,perfume,0.43,0.76,18.0,0.209999579,0.717498561
Weight,n03636248,lamp,3.1,0.0,1.0,3.099993785,3.099993785
Weight,n03441112,glove,0.24,1.29,15.0,0.0499999,0.199999599
Weight,n03135532,cross,0.63,0.68,6.0,0.294999409,0.949998095
Weight,n03859958,outfit,0.37,0.56,3.0,0.249999499,0.499998998
Weight,n03793489,mouse,0.3,0.9,17.0,0.109999779,0.409999178
Weight,n02870526,book,1.03,0.6,21.0,0.659998677,1.219997554
Weight,n02999410,chain,3.34,1.71,11.0,0.0499999,4.09999178
Weight,n04540053,volleyball,0.89,0.56,15.0,0.609998777,0.999997995
Weight,n03320046,fan,15.41,0.8,12.0,4.96249005,22.49995489
Weight,n03091374,connection,0.07,0.33,2.0,0.062499875,0.087499825
Weight,n03619396,kit,0.87,1.04,6.0,0.249999499,1.287497419
Weight,n04306847,statue,3.33,0.48,8.0,2.562494862,4.137491704
Weight,n04401949,telephone_jack,0.46,1.74,13.0,0.0999998,0.199999599
Weight,n02963821,car_door,0.02,0.0,1.0,0.01999996,0.01999996
Weight,n02974003,car_wheel,4.5,0.0,1.0,4.499990978,4.499990978
Weight,n02964634,cargo_area,4.64,0.79,10.0,1.237497519,6.274987419
Weight,n03102859,cooling_system,2.95,0.74,7.0,1.379997233,4.174991629
Weight,n03209477,disk_controller,0.8,0.7,7.0,0.579998837,0.799998396
Weight,n03213826,distributor_point,0.05,0.0,1.0,0.0499999,0.0499999
Weight,n03243625,drive_line,0.3,0.0,1.0,0.299999399,0.299999399
Weight,n03272810,electric_meter,0.97,0.77,10.0,0.517498962,0.95249809
Weight,n03273061,electric_motor,13.68,0.96,8.0,0.349999298,21.32495724
Weight,n03305300,explosive_detection_system,0.7,0.0,1.0,0.699998597,0.699998597
Weight,n03344305,fire_bell,1.66,0.74,7.0,0.999997995,1.749996491
Weight,n03394649,french_door,53.67,0.01,2.0,53.33739306,54.01239171
Weight,n03452741,grand_piano,103.69,1.75,8.0,21.21495746,73.38735286
Weight,n03478589,half_track,1.66,1.59,7.0,0.244999509,1.154997684
Weight,n03518631,high_gear,0.8,0.63,2.0,0.549998897,1.049997895
Weight,n03528901,home_plate,7.16,0.67,14.0,4.174991629,11.19997754
Weight,n03535780,horizontal_bar,59.5,0.18,2.0,54.24989123,64.74987018
Weight,n03543603,hot_tub,185.3,1.2,11.0,57.49988471,178.8496414
Weight,n03579538,interior_door,21.08,0.22,3.0,18.52496286,24.12495163
Weight,n03580518,internal_drive,1.21,0.4,7.0,1.059997875,1.514996962
Weight,n03652389,leaf_spring,15.86,1.04,11.0,1.824996341,31.49993684
Weight,n03752398,metal_wood,4.85,1.08,6.0,0.612498772,8.214983529
Weight,n03887330,paper_feed,0.19,0.0,1.0,0.189999619,0.189999619
Weight,n03888605,parallel_bars,21.16,0.7,7.0,15.21496949,21.84995619
Weight,n03996004,power_pack,0.65,0.46,12.0,0.457499083,0.812498371
Weight,n04024274,punch_press,33.35,0.0,1.0,33.34993313,33.34993313
Weight,n04042795,radio_link,3.2,0.38,2.0,2.602494782,3.807492366
Weight,n04098399,rock_bit,0.33,1.11,10.0,0.107499784,0.274999449
Weight,n04113406,roulette_wheel,5.37,0.58,7.0,2.524994937,7.384985193
Weight,n04139859,savings_bank,1.07,0.62,6.0,0.687498622,1.06249787
Weight,n04146504,school_bell,6.45,1.83,5.0,0.249999499,1.499996993
Weight,n04154938,screw_thread,1.11,1.59,6.0,0.199999599,0.812498371
Weight,n04165945,security_system,4.77,0.91,9.0,1.499996993,5.799988371
Weight,n04177041,set_gun,0.45,0.57,3.0,0.274999449,0.574998847
Weight,n04288533,spring_balance,0.1,0.6,9.0,0.0499999,0.133333066
Weight,n04301474,standard_cell,0.04,0.0,1.0,0.03999992,0.03999992
Weight,n04313503,steering_wheel,5.25,1.21,11.0,1.529996932,4.12499173
Weight,n04329834,storm_door,60.0,0.0,1.0,59.9998797,59.9998797
Weight,n04405762,television_monitor,9.38,0.15,3.0,8.849982256,10.39997915
Weight,n04405907,television_receiver,4.05,1.54,8.0,0.964998065,2.739994506
Weight,n04408871,temporary_hookup,3.45,0.0,1.0,3.449993083,3.449993083
Weight,n04418644,theater_light,1.39,0.0,1.0,1.389997213,1.389997213
Weight,n04425977,third_gear,7.07,1.12,3.0,1.489997013,10.09997975
Weight,n04493109,try_square,0.62,0.76,15.0,0.249999499,0.874998246
Weight,n04510706,universal_joint,0.5,0.88,15.0,0.183332966,0.874998246
Weight,n04561287,water_meter,0.67,1.51,12.0,0.0999998,0.542498912
Weight,n02912065,buffet,65.41,0.07,6.0,61.53737662,68.25486315
Weight,n14820180,concrete,6.8,0.47,2.0,5.199989574,8.399983158
Weight,n02795528,barrel,12.87,0.62,6.0,6.599986767,17.99996391
Weight,n03327841,fender,25.1,0.71,3.0,19.6,62.4998747
Weight,n02969010,carriage,4.12,0.99,2.0,2.087495815,6.162487644
Weight,n04187547,shed,151.96,1.03,14.0,51.24989725,266.9994647
Weight,n04140631,sawhorse,13.77,0.56,10.0,9.124981705,17.72496446
Weight,n03450881,grab,0.35,0.72,2.0,0.227499544,0.482499033
Weight,n04238128,slide,44.96,2.23,12.0,9.674980602,26.99994587
Weight,n04127904,sail,2.0,0.0,1.0,1.99999599,1.99999599
Weight,n02918831,bumper,4.0,0.0,1.0,3.99999198,3.99999198
Weight,n04525038,velvet,0.84,0.26,3.0,0.764998466,0.999997995
Weight,n03094159,contact,0.3,0.0,1.0,0.299999399,0.299999399
Weight,n03789946,motor,23.64,1.0,2.0,11.84247626,35.44742893
Weight,n04594218,wire,0.74,1.31,15.0,0.07499985,1.03749792
Weight,n02936921,cage,8.03,0.91,4.0,2.257495474,12.24997544
Weight,n02970849,cart,14.78,0.14,4.0,13.88247217,15.44996902
Weight,n04151581,screen,4.1,0.83,2.0,2.399995188,5.799988371
Weight,n04153330,screening,3.23,1.17,3.0,0.549998897,4.599990777
Weight,n02934168,cable,6.75,0.0,1.0,6.749986467,6.749986467
Weight,n02936714,cage,1.67,1.28,3.0,0.159999679,2.499994988
Weight,n04373894,sword,2.75,0.54,8.0,1.899996191,3.917492146
Weight,n03458422,grid,0.58,0.58,3.0,0.359999278,0.769998456
Weight,n02865665,bolt,1.85,0.0,1.0,1.849996291,1.849996291
Weight,n03531281,hood,1.08,0.97,7.0,0.254999489,1.649996692
Weight,n02844714,bit,0.55,0.0,1.0,0.549998897,0.549998897
Weight,n04045941,rag,1.76,0.51,8.0,1.03749792,2.399995188
Weight,n02786837,bandsaw,39.26,0.72,8.0,15.7624684,51.69989634
Weight,n04157320,sculpture,2.29,0.54,4.0,1.637496717,2.949994085
Weight,n03728437,match,0.02,0.0,1.0,0.01999996,0.01999996
Weight,n04256520,sofa,227.8,0.24,2.0,200.1995986,255.3994879
Weight,n03539433,horseshoe,3.52,1.32,6.0,0.335936826,3.449993083
Weight,n04216634,sieve,0.76,0.79,14.0,0.347042374,1.314997363
Weight,n04291242,square,0.79,0.47,10.0,0.622498752,0.999997995
Weight,n04370048,sweater,0.52,0.77,9.0,0.299999399,0.549998897
Weight,n03073977,column,5.84,1.58,7.0,0.674998647,4.249991479
Weight,n02871147,bookmark,0.14,0.98,6.0,0.02499995,0.249999499
Weight,n04060647,receiver,16.78,0.65,13.0,13.18997355,19.3999611
Weight,n02955065,cap,0.13,0.92,5.0,0.01999996,0.179999639
Weight,n03880531,pan,4.62,1.22,10.0,1.274997444,5.524988923
Weight,n04459362,towel,0.1,0.0,1.0,0.003333327,0.003333327
Weight,n02773037,bag,0.02,0.0,1.0,0.01999996,0.01999996
Weight,n02948072,candle,0.97,0.38,5.0,0.799998396,0.999997995
Weight,n04254777,sock,0.17,1.0,17.0,0.066666533,0.199999599
Weight,n02801525,basin,0.78,0.67,8.0,0.462499073,0.954998085
Weight,n03430551,gear,0.51,0.52,7.0,0.314999368,0.644998707
Weight,n06613686,movie,0.15,0.66,3.0,0.106249787,0.224999549
Weight,n02876657,bottle,1.0,0.52,4.0,0.07999984,0.139166388
Weight,n04100174,rod,0.65,0.0,1.0,0.649998697,0.649998697
Weight,n04412097,tent-fly,6.64,1.68,14.0,1.024997945,6.312487344
Weight,n04161358,seat,12.4,0.99,2.0,6.271237426,18.52371286
Weight,n03832673,notebook,4.0,0.0,1.0,3.99999198,3.99999198
Weight,n04028315,puzzle,1.1,0.0,1.0,1.099997795,1.099997795
Weight,n02824448,bell,0.55,0.45,3.0,0.449999098,0.724998546
Weight,n04452615,toolbox,28.06,0.73,9.0,19.04996181,39.9999198
Weight,n03964495,playpen,19.91,0.49,16.0,12.60497473,27.58744469
Weight,n02818832,bed,2.07,0.81,2.0,1.237497519,2.912494161
Weight,n02784998,band,0.14,0.72,5.0,0.01999996,0.199999599
Weight,n03725035,mask,0.19,1.19,7.0,0.03499993,0.259370016
Weight,n06277135,radio,2.98,0.82,13.0,1.549996892,4.319991339
Weight,n04125021,safe,7.67,0.75,2.0,4.812490351,10.53747887
Weight,n02773838,bag,1.88,0.23,5.0,1.599996792,1.899996191
Weight,n04197391,shirt,1.01,0.47,6.0,0.707498581,0.999997995
Weight,n04004475,printer,12.06,0.96,3.0,4.0899918,17.64996461
Weight,n02839910,bin,5.0,1.48,9.0,0.899998196,1.99999599
Weight,n03376279,folder,0.29,1.14,14.0,0.102099795,0.307499383
Weight,n02974697,case,0.1,1.16,7.0,0.0499999,0.07499985
Weight,n03986355,portfolio,1.6,0.47,18.0,1.362497268,1.987496015
Weight,n03897943,patch,0.03,0.8,9.0,0.01999996,0.03999992
Weight,n02788021,banner,0.31,1.2,14.0,0.119999759,0.347499303
Weight,n03433877,generator,16.89,0.96,6.0,2.012495965,27.74994436
Weight,n02770585,backsaw,0.76,0.59,4.0,0.457499083,0.899998196
Weight,n03642806,laptop,4.38,0.27,14.0,2.984994015,5.242489489
Weight,n03374838,fob,0.72,1.06,3.0,0.179999639,1.014997965
Weight,n03691459,loudspeaker,14.78,0.89,6.0,1.99999599,25.62494862
Weight,n04509592,uniform,1.49,0.34,2.0,1.242497509,1.747496496
Weight,n02991048,cell,0.67,0.87,8.0,0.302499393,0.837498321
Weight,n03862676,oven,84.66,1.03,16.0,19.9999599,132.7497338
Weight,n03991062,pot,1.49,0.37,3.0,1.099997795,1.681246629
Weight,n03929660,pick,0.03,0.97,6.0,0.019881175,0.01999996
Weight,n03043958,clip,0.06,1.99,10.0,0.011428549,0.035949928
Weight,n03206908,dish,2.6,1.52,9.0,0.659998677,1.499996993
Weight,n03683341,lock,3.23,1.13,7.0,0.374999248,5.499988973
Weight,n03759954,microphone,1.78,0.73,16.0,0.973425269,2.537494912
Weight,n04190052,shelf,21.62,1.09,13.0,4.849990276,28.99994186
Weight,n03705379,magnet,0.22,1.61,14.0,0.01999996,0.149999699
Weight,n03179701,desk,75.9,0.9,2.0,5.327489319,136.482487003
Weight,n04328186,stopwatch,0.68,1.41,15.0,0.149999699,0.664998667
Weight,n04162433,seat,1.81,1.19,5.0,0.909998175,1.099997795
Weight,n02777100,balance,1.65,0.26,3.0,1.353315246,1.849996291
Weight,n04033995,quilt,6.12,0.22,5.0,5.499988973,7.399985163
Weight,n04545471,walker,9.06,0.69,5.0,6.339987289,13.99997193
Weight,n04212282,shuttlecock,0.27,0.89,17.0,0.0999998,0.399999198
Weight,n04021798,pump,5.8,0.0,1.0,5.799988371,5.799988371
Weight,n03046257,clock,1.27,1.2,9.0,0.449999098,1.099997795
Weight,n03106898,cord,1.17,0.61,10.0,0.724998546,1.637496717
Weight,n04275904,spike,0.5,0.0,1.0,0.499998998,0.499998998
Weight,n03261776,earphone,0.22,2.01,12.0,0.01999996,0.149999699
Weight,n02803349,bass,11.4,0.0,1.0,11.39997714,11.39997714
Weight,n04228054,ski,6.7,0.94,2.0,3.549992882,9.849980251
Weight,n04118776,rule,0.04,0.0,1.0,0.03999992,0.03999992
Weight,n02889646,brake,44.0,0.07,2.0,42.49991479,45.49990877
Weight,n03239726,drill,3.58,0.89,5.0,1.99999599,3.249993484
Weight,n02928608,button,0.01,0.0,1.0,0.013333307,0.013333307
Weight,n03481172,hammer,0.89,0.28,8.0,0.749998496,1.01249797
Weight,n03354903,flag,0.33,1.06,5.0,0.0999998,0.349999298
Weight,n03434285,generator,47.0,0.0,1.0,46.99990577,46.99990577
Weight,n02806379,bat,3.7,0.62,2.0,1.89843,8.214
Weight,n02822220,bedspread,6.69,0.38,12.0,4.737490502,7.787484386
Weight,n03078995,compact,0.23,0.62,5.0,0.119999759,0.349999298
Weight,n02938886,calculator,1.75,0.92,6.0,0.289999419,3.054993875
Weight,n04151940,screen,18.2,0.0,1.0,18.19996351,18.19996351
Weight,n04199027,shoe,0.25,0.0,2.0,0.249999499,0.249999499
Weight,n03940256,pin,0.28,0.97,2.0,0.142725124,0.414240973
Weight,n02955767,cape,0.93,0.58,15.0,0.524998947,0.999997995
Weight,n03291819,envelope,3.83,0.63,3.0,2.824994336,5.524988923
Weight,n03619650,kit,0.57,0.85,2.0,0.324999348,0.808331713
Weight,n03990474,pot,1.67,0.98,10.0,0.537498922,2.05499588
Weight,n04301000,stand,0.92,0.98,3.0,0.284999429,1.299997394
Weight,n02810782,battery,0.53,1.64,8.0,0.029124942,0.497499003
Weight,n02884450,box,2.3,1.23,17.0,0.749998496,1.879996231
Weight,n02670683,accelerator,1.05,0.0,1.0,1.049997895,1.049997895
Weight,n04574999,wheel,2.99,1.0,9.0,0.999997995,3.099993785
Weight,n03636649,lamp,1.05,0.9,2.0,0.574998847,1.524996942
Weight,n03941013,pin,0.005,1.0,2.0,9.75e-05,0.000292499
Weight,n03482001,hammer,1.65,0.0,1.0,1.649996692,1.649996692
Weight,n03013438,chemise,0.62,0.52,4.0,0.412499173,0.877498241
Weight,n03722007,marker,0.61,1.3,15.0,0.087999824,0.734998526
Weight,n02774152,bag,1.0,0.0,1.0,0.999997995,0.999997995
Weight,n03002096,chair,60.33,0.57,3.0,47.99990376,84.49983058
Weight,n04152387,screen,12.0,0.0,1.0,11.99997594,11.99997594
Weight,n03595614,jersey,0.41,0.44,6.0,0.287499424,0.549998897
Weight,n04586581,winder,1.23,1.13,3.0,0.249091989,1.804996381
Weight,n03339643,filter,0.45,0.0,1.0,0.449999098,0.449999098
Weight,n03770439,miniskirt,0.4,0.75,12.0,0.187499624,0.487499023
Weight,n03221720,door,43.75,0.87,2.0,24.62495063,62.87487394
Weight,n02954340,cap,0.2,0.0,1.0,0.199999599,0.199999599
Weight,n03442756,goal,7.82,0.61,7.0,4.194991589,11.59997674
Weight,n03710193,mailbox,8.92,1.37,9.0,1.699996592,9.499980953
Weight,n02933462,cabinet,31.27,0.85,3.0,13.39997313,44.99990978
Weight,n02933990,cable,0.34,1.68,10.0,0.03499993,0.369999258
Weight,n03467517,guitar,1.1,0.09,2.0,1.049997895,1.149997694
Weight,n03484083,handcart,7.76,0.5,8.0,6.397487173,10.49997895
Weight,n03183080,device,0.5,0.0,1.0,0.499998998,0.499998998
Weight,n03488188,handsaw,1.8,0.94,7.0,0.854998286,1.649996692
Weight,n03249569,drum,3.3,0.71,21.0,0.999997995,5.899988171
Weight,n03158885,dagger,0.67,0.64,14.0,0.429999138,0.856248283
Weight,n03014705,chest,46.95,0.51,4.0,25.99994787,64.94986978
Weight,n04550184,wardrobe,47.85,1.3,11.0,6.404987158,73.71985219
Weight,n02908217,brush,0.36,0.91,16.0,0.132499734,0.434999128
Weight,n04571292,weight,16.75,0.99,4.0,0.999997995,28.74994236
Weight,n03954731,plane,2.39,0.77,2.0,1.467497058,3.322493339
Weight,n04161981,seat,4.67,0.83,3.0,1.99999599,6.499986968
Weight,n04453666,top,0.57,0.54,6.0,0.299999399,0.887498221
Weight,n04288272,spring,0.11,0.98,5.0,0.003999992,0.149999699
Weight,n04346511,stylus,0.07,0.88,16.0,0.01999996,0.102499794
Weight,n03938244,pillow,2.85,0.82,22.0,1.074997845,4.387491203
Weight,n03955296,plane,2.47,0.21,2.0,2.204995579,2.734994516
Weight,n04381073,tablespoon,0.11,1.64,5.0,0.02499995,0.025999948
Weight,n02976939,cashbox,3.2,1.26,13.0,0.999997995,3.99999198
Weight,n04603729,worktable,79.68,0.94,8.0,29.86994011,87.49982457
Weight,n03145522,cue,2.44,0.57,8.0,1.297497399,3.412493158
Weight,n03682487,lock,0.67,1.52,12.0,0.149999699,0.414999168
Weight,n04072193,regulator,1.95,1.26,15.0,0.474999048,2.449995088
Weight,n04149083,scoop,0.33,0.78,15.0,0.154999689,0.424999148
Weight,n04576002,wheelchair,19.61,0.8,5.0,1.849996291,30.99993785
Weight,n03820154,net,0.05,0.0,1.0,0.0499999,0.0499999
Weight,n04318131,stick,0.55,0.23,4.0,0.499998998,0.624998747
Weight,n03797390,mug,0.79,0.41,4.0,0.699998597,1.01249797
Weight,n03532919,hook,0.54,1.12,5.0,0.01999996,0.999997995
Weight,n03244047,driver,0.98,1.09,11.0,0.05999988,1.624996742
Weight,n02785648,bandage,0.06,1.39,15.0,0.002499995,0.08999982
Weight,n03665366,light,33.33,3.29,12.0,0.132499734,0.364999268
Weight,n03114236,costume,1.06,0.31,14.0,0.879998236,1.307497379
Weight,n04067658,reel,0.64,0.72,7.0,0.219999559,0.999997995
Weight,n02801938,basket,3.55,0.6,6.0,2.062495865,4.774990426
Weight,n03652932,leash,0.35,0.76,16.0,0.199999599,0.424999148
Weight,n03337140,file,0.88,0.88,3.0,0.354999288,1.28333076
Weight,n03250279,drumhead,0.71,0.73,8.0,0.279999439,1.125011634
Weight,n02975589,case,0.37,0.0,1.0,0.369999258,0.369999258
Weight,n03819994,net,8.73,1.32,3.0,0.599998797,12.99997394
Weight,n04154340,screw,0.51,0.78,10.0,0.167499664,0.91249817
Weight,n03820318,net,9.6,0.0,1.0,9.599980752,9.599980752
Weight,n03513376,helmet,2.49,0.66,21.0,0.999997995,3.99999198
Weight,n04004767,printer,16.17,0.59,6.0,8.212483534,23.82495223
Weight,n03753077,meter,0.71,1.03,5.0,0.189999619,0.999997995
Weight,n03945615,pipe,0.11,0.68,11.0,0.0499999,0.149999699
Weight,n04555897,watch,0.31,0.56,8.0,0.217499564,0.362499273
Weight,n06591815,album,1.13,0.87,3.0,0.87,1.43
Weight,n03388043,fountain,2.77,0.71,11.0,1.499996993,3.149993684
Weight,n03700963,machine,6.27,1.24,16.0,1.477497038,10.04997985
Weight,n03906997,pen,0.13,2.18,21.0,0.010833312,0.0499999
Weight,n02879718,bow,1.34,0.79,10.0,0.549998897,1.674996642
Weight,n04605446,wrap,2.22,0.55,8.0,1.074997845,3.512492958
Weight,n04476259,tray,4.98,2.09,20.0,0.619998757,2.449995088
Weight,n03236735,dress,0.44,0.76,13.0,0.199999599,0.559998877
Weight,n04286575,spotlight,4.31,0.89,10.0,0.944998105,6.599986767
Weight,n02817031,bearing,1.36,2.29,13.0,0.0999998,0.999997995
Weight,n04500060,turner,0.47,0.88,14.0,0.124999749,0.999997995
Weight,n02827606,belt,0.45,0.48,3.0,0.299999399,0.549998897
Weight,n03378765,football,1.29,0.81,4.0,0.787498421,1.499996993
Weight,n03658858,level,0.72,0.75,16.0,0.304999388,0.999997995
Weight,n03531546,hood,44.0,0.0,1.0,43.99991178,43.99991178
Weight,n04026417,purse,0.96,0.58,14.0,0.437499123,1.499996993
Weight,n04125116,safe,55.06,0.62,6.0,23.19995348,82.43733472
Weight,n03626115,knob,0.31,1.14,5.0,0.0999998,0.249999499
Weight,n03068998,collar,0.49,0.85,4.0,0.109999779,0.849998296
Weight,n04533946,videodisk,0.65,0.0,1.0,0.649998697,0.649998697
Weight,n02909053,bubble,1.58,1.03,10.0,0.534998927,1.877496236
Weight,n03816136,needle,0.01,1.55,5.0,0.000799998,0.00499999
Weight,n03219135,doll,0.55,0.0,1.0,0.549998897,0.549998897
Weight,n03956785,planner,0.5,0.68,9.0,0.299999399,0.499998998
Weight,n03666591,lighter,0.16,0.6,13.0,0.109999779,0.199999599
Weight,n02883344,box,0.57,0.97,4.0,0.271388345,0.674998647
Weight,n03456299,grease-gun,5.92,1.01,14.0,1.462497068,8.587482782
Weight,n04214649,sidelight,0.25,0.2,2.0,0.224999549,0.274999449
Weight,n04192238,shelter,16.36,1.27,4.0,4.647490682,18.24996341
Weight,n02828884,bench,48.47,0.33,3.0,42.69991439,59.6998803
Weight,n02683323,afghan,1.6,0.59,11.0,1.109997774,1.859996271
Weight,n02844307,bit,0.28,0.76,4.0,0.110494487,0.437499123
Weight,n02742753,arrow,0.37,0.2,2.0,0.337499323,0.412499173
Weight,n02909870,bucket,1.56,0.28,3.0,1.299997394,1.839996311
Weight,n04038440,rack,5.02,0.74,3.0,2.604994777,7.129985705
Weight,n02982599,catch,0.82,0.0,1.0,0.819998356,0.819998356
Weight,n03623556,knife,0.22,0.63,12.0,0.107499784,0.262499474
Weight,n04141975,scale,4.66,0.2,7.0,4.399991178,4.874990226
Weight,n04298765,stake,0.89,1.21,8.0,0.223124553,0.887498221
Weight,n04020298,pulley,0.96,1.26,16.0,0.299999399,0.999997995
Weight,n04236702,sleeve,0.19,0.98,8.0,0.057499885,0.259999479
Weight,n03929443,pick,0.06,0.43,3.0,0.043749912,0.07499985
Weight,n02933112,cabinet,68.5,0.18,2.0,62.24987519,74.74985013
Weight,n03340009,filter,0.84,1.75,5.0,0.01999996,0.349999298
Weight,n03880323,pan,1.56,1.11,3.0,0.343749311,2.249995489
Weight,n04299963,stamp,2.24,1.48,4.0,0.166458,2.539994907
Weight,n03208556,disk,0.78,0.87,6.0,0.249999499,1.00749798
Weight,n03624134,knife,0.09,0.09,2.0,0.087499825,0.095833141
Weight,n04038727,rack,11.29,0.8,6.0,3.08749381,17.94496402
Weight,n04587648,window,6.1,0.97,2.0,3.151868681,9.050606854
Weight,n03584254,ipod,0.19,0.93,13.0,0.0499999,0.219999559
Weight,n04474466,trap,0.38,0.85,5.0,0.119999759,0.399999198
Weight,n02666624,a_battery,0.15,1.04,6.0,0.021874956,0.251041163
Weight,n02676566,acoustic_guitar,8.1,0.92,14.0,3.387493208,9.274981404
Weight,n02678897,adapter,0.27,1.61,13.0,0.0999998,0.249999499
Weight,n02679257,adding_machine,2.7,0.69,10.0,0.749998496,4.277491424
Weight,n02686379,air_conditioner,51.58,0.37,12.0,40.9999178,59.9998797
Weight,n02687682,air_cushion,1.06,0.73,5.0,0.379999238,1.749996491
Weight,n02688273,air_filter,0.18,0.57,4.0,0.107499784,0.199999599
Weight,n02689274,air_gun,4.79,0.61,9.0,2.04999589,7.249985464
Weight,n02692513,air_pump,1.43,1.14,10.0,0.349999298,1.649996692
Weight,n02694662,alarm_clock,0.95,0.56,11.0,0.599998797,1.164997664
Weight,n02708093,analog_clock,0.83,0.82,13.0,0.449999098,0.749998496
Weight,n02708224,analog_computer,1.9,0.0,1.0,1.899996191,1.899996191
Weight,n02708433,analog_watch,0.42,1.49,8.0,0.08499983,0.499998998
Weight,n02709367,anchor,0.35,1.38,7.0,0.06999986,0.354999288
Weight,n02715229,antenna,1.9,0.74,9.0,0.799998396,1.99999599
Weight,n02727141,aperture,0.65,0.0,1.0,0.649998697,0.649998697
Weight,n02729837,appliance,3.8,0.25,3.0,3.124993735,4.199991579
Weight,n02729965,appliance,0.73,0.56,6.0,0.399999198,0.974998045
Weight,n02730930,apron,0.44,1.22,12.0,0.162499674,0.449999098
Weight,n02732072,aquarium,7.13,1.08,15.0,3.599992782,5.99998797
Weight,n02735268,arch_support,0.15,1.3,11.0,0.0499999,0.149999699
Weight,n02738859,arm_guard,0.12,0.72,12.0,0.087499825,0.149999699
